seed,method,next_count,decision,risk,bank_risk,stopping_threshold,continue_collapsed,long_continue_collapsed,actual_collapsed,actual_score,decision_latency_seconds,generation_latency_seconds,prediction_invocation_id,applied_vla_motor_steps,diagnostic_technical_failure
68013,extratrees,6,place,0.16952827781641208,0.0,0.5,False,False,False,6,0.11597045899998193,,,72,
68013,extratrees,7,bank,0.8885482488942911,0.215693706872961,0.5,False,False,False,6,0.13782141600040632,,,0,
68013,acwm,1,place,0.03451110653701762,,0.5,False,False,False,1,2.6194359589999294,1.46119020299966,9a89a7a3-8513-46d1-b83d-ba08a288140d,72,
68013,acwm,2,place,0.08348332117664505,,0.5,False,False,False,2,2.832411584000056,1.6148955369999385,b8e8961a-0733-4ea2-b837-eacd23adfca0,72,
68013,acwm,3,place,0.11287954413950659,,0.5,False,False,False,3,2.8172207090001393,1.6628907209997124,47358099-b573-4e6f-8209-d7131d439b95,72,
68013,acwm,4,place,0.09897581179555906,,0.5,False,False,False,4,2.6881688759999633,1.6105816509998476,646388de-6c11-4196-8c75-3e9dabe612ea,72,
68013,acwm,5,bank,0.9248468362165233,,0.5,False,False,False,4,2.9027275429998554,1.6735236650001752,fb66942e-3d28-4d14-a236-6e489c3b79b6,0,
68014,vla,1,place,,,,False,False,False,1,7.49999799154466e-07,,,72,
68014,vla,2,place,,,,False,False,False,2,7.91999809734989e-07,,,72,
68014,vla,3,place,,,,False,False,False,3,6.670002221653704e-07,,,72,
68014,vla,4,place,,,,False,False,False,4,6.249997568374965e-07,,,72,
68014,vla,5,place,,,,False,False,False,5,3.6250003176974133e-06,,,72,
68014,vla,6,place,,,,False,False,False,6,6.249997568374965e-07,,,72,
68014,vla,7,place,,,,False,False,False,7,6.249997568374965e-07,,,72,
68014,vla,8,place,,,,False,False,False,8,6.659997779934201e-07,,,72,
68014,vla,9,place,,,,False,False,False,9,7.910002750577405e-07,,,72,
68014,vla,10,place,,,,False,True,False,10,7.08000243321294e-07,,,72,
68014,rule,1,place,,,,False,False,False,1,9.170003067993093e-07,,,72,
68014,rule,2,place,,,,False,False,False,2,1.249999968422344e-06,,,72,
68014,rule,3,place,,,,False,False,False,3,9.590003173798323e-07,,,72,
68014,rule,4,place,,,,False,False,False,4,8.750002962187864e-07,,,72,
68014,rule,5,place,,,,False,False,False,5,1.583999619469978e-06,,,72,
68014,rule,6,place,,,,False,False,False,6,9.99999883788405e-07,,,72,
68014,rule,7,place,,,,False,False,False,7,9.589998626324814e-07,,,72,
68014,rule,8,place,,,,False,False,False,8,1.1670003914332483e-06,,,72,
68014,rule,9,bank,,,,False,False,False,8,9.589998626324814e-07,,,0,
68014,width_rule,1,place,,,,False,False,False,1,2.165999831049703e-06,,,72,
68014,width_rule,2,place,,,,False,False,False,2,2.2909998733666725e-06,,,72,
68014,width_rule,3,place,,,,False,False,False,3,1.5840000742173288e-06,,,72,
68014,width_rule,4,place,,,,False,False,False,4,2.3749998945277184e-06,,,72,
68014,width_rule,5,place,,,,False,False,False,5,1.749999682942871e-06,,,72,
68014,width_rule,6,place,,,,False,False,False,6,2.1250002646411303e-06,,,72,
68014,width_rule,7,place,,,,False,False,False,7,1.45800004247576e-06,,,72,
68014,width_rule,8,place,,,,False,False,False,8,1.7090001165342983e-06,,,72,
68014,width_rule,9,bank,,,,False,False,False,8,2.1249998098937795e-06,,,0,
68014,extratrees,1,place,0.0,0.0,0.5,False,False,False,1,0.13400095900033193,,,72,
68014,extratrees,2,place,0.0,0.0,0.5,False,False,False,2,0.1602560840001388,,,72,
68014,extratrees,3,place,0.0,0.0,0.5,False,False,False,3,0.11543425000036223,,,72,
68014,extratrees,4,place,0.0,0.0,0.5,False,False,False,4,0.16372512499992808,,,72,
68014,extratrees,5,place,0.0,0.0,0.5,False,False,False,5,0.14103516599971044,,,72,
68014,extratrees,6,place,0.022024077713872717,0.0035268681241359895,0.5,False,False,False,6,0.13833125000019209,,,72,
68014,extratrees,7,place,0.3511275913136619,0.03820447447773983,0.5,False,False,False,7,0.1523472080002648,,,72,
68014,extratrees,8,place,0.3268321910046758,0.2745633408282657,0.5,False,False,False,8,0.13786620899963964,,,72,
68014,extratrees,9,place,0.4938399997202343,0.3926359660137759,0.5,False,False,False,9,0.14040066699999443,,,72,
68014,extratrees,10,bank,0.8123402832398479,0.425135315933709,0.5,False,True,False,9,0.12668887500012715,,,0,
68014,acwm,1,place,0.08624118825659007,,0.5,False,False,False,1,2.6784677929999816,1.5773890339996797,ece9a3f4-5a59-4d99-9e40-5bf592d90a7c,72,
68014,acwm,2,place,0.09881015485795401,,0.5,False,False,False,2,2.917509168000379,1.7136307450000459,0030c7c5-241d-4bd5-88f8-f7cf8214b705,72,
68014,acwm,3,place,0.07326407476378576,,0.5,False,False,False,3,4.359598252000069,1.6783364499997333,6c5a53a5-2e2f-4092-b3a0-de1b17c20f72,72,
68014,acwm,4,place,0.05081099823595302,,0.5,False,False,False,4,2.851621375000377,1.5947007329996268,9518cd5c-ea17-4f26-a06a-dcc44e087a2e,72,
68014,acwm,5,place,0.1022804543173664,,0.5,False,False,False,5,2.7829369180003596,1.607651044999784,13deba7d-abbb-483f-a6cd-c50f3d6057cf,72,
68014,acwm,6,place,0.056159330399372424,,0.5,False,False,False,6,2.7220067930002187,1.5766694409999218,ba82c60c-5474-40bb-9eb1-3f3b94162d73,72,
68014,acwm,7,place,0.07703804862650633,,0.5,False,False,False,7,2.5459819590000734,1.4767730290000145,81d9adca-9e82-48a7-a476-6a0344562ab0,72,
68014,acwm,8,place,0.18695636147732445,,0.5,False,False,False,8,2.6218995840004027,1.5147727469993697,7526949a-a85b-4960-b6ee-0fec89348739,72,
68014,acwm,9,place,0.03531156183016584,,0.5,False,False,False,9,2.815782126999693,1.5341325610006606,7c0fcf50-adac-4933-9e3a-307b11eea760,72,
68014,acwm,10,bank,0.5464773799196855,,0.5,False,True,False,9,2.7920128339997063,1.713589430999491,a9432f46-ef1d-4095-b728-6e9efe114438,0,
68015,vla,1,place,,,,False,False,False,1,7.910002750577405e-07,,,72,
68015,vla,2,place,,,,False,False,False,2,7.500002539018169e-07,,,72,
68015,vla,3,place,,,,False,False,False,3,7.500002539018169e-07,,,72,
68015,vla,4,place,,,,False,False,False,4,9.169998520519584e-07,,,72,
68015,vla,5,place,,,,False,False,False,5,6.669997674180195e-07,,,72,
68015,vla,6,place,,,,False,False,False,6,3.707999894686509e-06,,,72,
68015,vla,7,place,,,,True,True,True,0,7.91999809734989e-07,,,72,
68015,rule,1,place,,,,False,False,False,1,1.2909999895782676e-06,,,72,
68015,rule,2,place,,,,False,False,False,2,1.1669999366858974e-06,,,72,
68015,rule,3,place,,,,False,False,False,3,1.0829999155248515e-06,,,72,
68015,rule,4,place,,,,False,False,False,4,7.910002750577405e-07,,,72,
68015,rule,5,place,,,,False,False,False,5,1.1669999366858974e-06,,,72,
68015,rule,6,bank,,,,False,False,False,5,1.041999894368928e-06,,,0,
68015,width_rule,1,place,,,,False,False,False,1,2.2089998310548253e-06,,,72,
68015,width_rule,2,place,,,,False,False,False,2,1.8340001588512678e-06,,,72,
68015,width_rule,3,place,,,,False,False,False,3,1.207999957841821e-06,,,72,
68015,width_rule,4,place,,,,False,False,False,4,1.3330000001587905e-06,,,72,
68015,width_rule,5,place,,,,False,False,False,5,1.3750000107393134e-06,,,72,
68015,width_rule,6,place,,,,False,False,False,6,1.3750000107393134e-06,,,72,
68015,width_rule,7,bank,,,,True,True,False,6,2.750000021478627e-06,,,0,
68015,extratrees,1,place,0.0,0.0,0.5,False,False,False,1,0.13547562499979904,,,72,
68015,extratrees,2,place,0.0,0.0,0.5,False,False,False,2,0.12470912500020859,,,72,
68015,extratrees,3,place,0.0,0.0,0.5,False,False,False,3,0.14107883299993773,,,72,
68015,extratrees,4,place,0.0018107476635514017,0.0018107476635514017,0.5,False,False,False,4,0.1161421669999072,,,72,
68015,extratrees,5,place,0.0018107476635514017,0.0018107476635514017,0.5,False,False,False,5,0.1306285000000571,,,72,
68015,extratrees,6,place,0.23229346382709562,0.017788354237426026,0.5,False,False,False,6,0.13999054200030514,,,72,
68015,extratrees,7,bank,0.9772182811304446,0.3162911301933985,0.5,True,True,False,6,0.12473479200025395,,,0,
68015,acwm,1,place,0.05108821834896145,,0.5,False,False,False,1,2.7058043759998327,1.5922999049998907,178520cd-535c-4335-a63f-e0f9d6f1fde0,72,
68015,acwm,2,place,0.08983765008769845,,0.5,False,False,False,2,2.9196445019997554,1.6767689600001177,65c5ca04-9060-487a-a440-19e7b585052c,72,
68015,acwm,3,place,0.049069713368247135,,0.5,False,False,False,3,2.884793001000162,1.6363236340002913,3fef4883-9622-4808-b3da-f006af2bd861,72,
68015,acwm,4,place,0.09088575168779643,,0.5,False,False,False,4,2.949827335000009,1.7058107209995796,f2e6dab4-c243-4bc4-8835-0c610131a0f9,72,
68015,acwm,5,bank,0.7910931841275147,,0.5,False,False,False,4,2.8693676679999953,1.7282800060002046,7236c4be-4ea1-463a-841e-a2a66f651b4c,0,
68016,vla,1,place,,,,False,False,False,1,7.089997779985424e-07,,,72,
68016,vla,2,place,,,,False,False,False,2,9.589998626324814e-07,,,72,
68016,vla,3,place,,,,False,False,False,3,7.079997885739431e-07,,,72,
68016,vla,4,place,,,,False,False,False,4,7.500002539018169e-07,,,72,
68016,vla,5,place,,,,False,False,False,5,6.66000232740771e-07,,,72,
68016,vla,6,place,,,,False,False,False,6,6.250002115848474e-07,,,72,
68016,vla,7,place,,,,False,False,False,7,9.58000327955233e-07,,,72,
68016,vla,8,place,,,,False,False,False,8,3.833999926428078e-06,,,72,
68016,vla,9,place,,,,False,False,False,9,7.920007192296907e-07,,,72,
68016,vla,10,place,,,,True,True,True,0,7.91999809734989e-07,,,72,
68016,rule,1,place,,,,False,False,False,1,1.1249999261053745e-06,,,72,
68016,rule,2,place,,,,False,False,False,2,9.99999883788405e-07,,,72,
68016,rule,3,place,,,,False,False,False,3,8.340002750628628e-07,,,72,
68016,rule,4,place,,,,False,False,False,4,1.041999894368928e-06,,,72,
68016,rule,5,place,,,,False,False,False,5,1.041999894368928e-06,,,72,
68016,rule,6,place,,,,False,False,False,6,8.329998308909126e-07,,,72,
68016,rule,7,place,,,,False,False,False,7,1.0000003385357559e-06,,,72,
68016,rule,8,place,,,,False,False,False,8,1.041999894368928e-06,,,72,
68016,rule,9,bank,,,,False,False,False,8,9.99999429041054e-07,,,0,
68016,width_rule,1,place,,,,False,False,False,1,2.457999926264165e-06,,,72,
68016,width_rule,2,place,,,,False,False,False,2,1.7910001588461455e-06,,,72,
68016,width_rule,3,place,,,,False,False,False,3,2.000000222324161e-06,,,72,
68016,width_rule,4,place,,,,False,False,False,4,1.6670001059537753e-06,,,72,
68016,width_rule,5,place,,,,False,False,False,5,1.2909999895782676e-06,,,72,
68016,width_rule,6,place,,,,False,False,False,6,1.499999598308932e-06,,,72,
68016,width_rule,7,place,,,,False,False,False,7,1.6250005501206033e-06,,,72,
68016,width_rule,8,place,,,,False,False,False,8,1.4170000213198364e-06,,,72,
68016,width_rule,9,bank,,,,False,False,False,8,1.8749997252598405e-06,,,0,
68016,extratrees,1,place,0.0,0.0,0.5,False,False,False,1,0.1281797500000721,,,72,
68016,extratrees,2,place,0.0,0.0,0.5,False,False,False,2,0.15310279200002697,,,72,
68016,extratrees,3,place,0.0,0.0,0.5,False,False,False,3,0.12745499999982712,,,72,
68016,extratrees,4,place,0.0,0.0,0.5,False,False,False,4,0.13562912499946833,,,72,
68016,extratrees,5,place,0.0,0.0,0.5,False,False,False,5,0.11624954200033244,,,72,
68016,extratrees,6,place,0.01303541177013278,0.002100271002710027,0.5,False,False,False,6,0.14101933400070266,,,72,
68016,extratrees,7,place,0.0018107476635514017,0.02076074273395797,0.5,False,False,False,7,0.13813675000074,,,72,
68016,extratrees,8,place,0.025142503046345212,0.0018107476635514017,0.5,False,False,False,8,0.11468995900031587,,,72,
68016,extratrees,9,bank,0.5883831058590283,0.01654354667123667,0.5,False,False,False,8,0.12447549999978946,,,0,
68016,acwm,1,place,0.04764569252893522,,0.5,False,False,False,1,2.8311845009993704,1.7105544810001447,fa2d11bf-0711-48b4-b1c2-73360151f555,72,
68016,acwm,2,place,0.10395413975091848,,0.5,False,False,False,2,2.798009625999839,1.626307416999225,26ba0dc3-5c06-461f-9295-f0315edecec1,72,
68016,acwm,3,place,0.07603135291911564,,0.5,False,False,False,3,2.8725499600004696,1.7155580159997044,82755e7d-063b-4964-8e33-4577e4d865b5,72,
68016,acwm,4,place,0.08613677284693519,,0.5,False,False,False,4,2.912702958999944,1.6479716660005579,38139652-d977-4bd3-9a93-364026bc1b6d,72,
68016,acwm,5,place,0.07288919695965589,,0.5,False,False,False,5,2.7328604590002215,1.5256952259996979,7ad3fa9f-ac88-4983-a715-1ede8e0ab8bd,72,
68016,acwm,6,place,0.09098046479845097,,0.5,False,False,False,6,2.9453247100000226,1.6079552619994502,564afd8d-a906-444f-89d0-d90b5993fda3,72,
68016,acwm,7,place,0.09182897090773982,,0.5,False,False,False,7,2.779185542999585,1.591398570999445,59d30f19-3afd-4914-a748-930adb828505,72,
68016,acwm,8,place,0.09379657830193748,,0.5,False,False,False,8,2.9520977510001103,1.715549127000486,25441cc2-78a7-4259-bf63-a4560442db41,72,
68016,acwm,9,place,0.08100060539319236,,0.5,False,False,False,9,2.8700466259997484,1.644962093999311,b2cc1a62-a324-4ffd-9045-b3a454d129fd,72,
68016,acwm,10,place,0.051548843598445464,,0.5,True,True,True,0,5.588254877000509,1.69643939100024,03575dd3-ff09-40bd-b41e-1d04a12fe3be,72,
68017,vla,1,place,,,,False,False,False,1,8.330007403856143e-07,,,72,
68017,vla,2,place,,,,False,False,False,2,7.91999809734989e-07,,,72,
68017,vla,3,place,,,,False,False,False,3,7.079997885739431e-07,,,72,
68017,vla,4,place,,,,False,False,False,4,8.750002962187864e-07,,,72,
68017,vla,5,place,,,,False,False,False,5,7.91999809734989e-07,,,72,
68017,vla,6,place,,,,False,False,False,6,7.920007192296907e-07,,,72,
68017,vla,7,place,,,,True,True,True,0,7.499993444071151e-07,,,72,
68017,rule,1,place,,,,False,False,False,1,1.3750004654866643e-06,,,72,
68017,rule,2,place,,,,False,False,False,2,1.041999894368928e-06,,,72,
68017,rule,3,place,,,,False,False,False,3,9.589994078851305e-07,,,72,
68017,rule,4,place,,,,False,False,False,4,1.207999957841821e-06,,,72,
68017,rule,5,place,,,,False,False,False,5,9.99999429041054e-07,,,72,
68017,rule,6,place,,,,False,False,False,6,8.750002962187864e-07,,,72,
68017,rule,7,place,,,,True,True,True,0,8.750002962187864e-07,,,72,
68017,width_rule,1,place,,,,False,False,False,1,1.9170001905877143e-06,,,72,
68017,width_rule,2,place,,,,False,False,False,2,1.7920001482707448e-06,,,72,
68017,width_rule,3,place,,,,False,False,False,3,1.4159995771478862e-06,,,72,
68017,width_rule,4,place,,,,False,False,False,4,1.5420000636368059e-06,,,72,
68017,width_rule,5,place,,,,False,False,False,5,1.957999302248936e-06,,,72,
68017,width_rule,6,place,,,,False,False,False,6,1.749999682942871e-06,,,72,
68017,width_rule,7,bank,,,,True,True,False,6,1.45800004247576e-06,,,0,
68017,extratrees,1,place,0.0,0.0,0.5,False,False,False,1,0.145310583000537,,,72,
68017,extratrees,2,place,0.0,0.0,0.5,False,False,False,2,0.1269181669995305,,,72,
68017,extratrees,3,place,0.0,0.0,0.5,False,False,False,3,0.14180349999969621,,,72,
68017,extratrees,4,place,0.0018107476635514017,0.0018107476635514017,0.5,False,False,False,4,0.13674887499928445,,,72,
68017,extratrees,5,place,0.0018107476635514017,0.0018107476635514017,0.5,False,False,False,5,0.1371667499997784,,,72,
68017,extratrees,6,place,0.3279968132817805,0.011045949853552044,0.5,False,False,False,6,0.12161187499987136,,,72,
68017,extratrees,7,bank,0.9463264854612373,0.32482655820289447,0.5,True,True,False,6,0.15210916599971824,,,0,
68017,acwm,1,place,0.03542015142820848,,0.5,False,False,False,1,2.8033585429993764,1.6038284819996989,d1f59ecf-7a12-4954-b266-76c63e136fd9,72,
68017,acwm,2,place,0.018704754269396374,,0.5,False,False,False,2,3.358720460000768,1.6139357349993588,402b700b-9e8b-4c1f-8516-a9454c63757c,72,
68017,acwm,3,place,0.059212706641061846,,0.5,False,False,False,3,2.750258001000475,1.6245653739997579,63b681e6-eb02-43ae-8996-cd4186dc5534,72,
68017,acwm,4,place,0.06171744530504175,,0.5,False,False,False,4,2.9510317929998564,1.7216540160006844,377b552e-c702-4362-a40f-0c479a3b6a48,72,
68017,acwm,5,bank,0.756133634080152,,0.5,False,False,False,4,2.9359482510008093,1.6634518099999696,52c8c7bf-5abd-4d33-944c-2572426831b4,0,
68018,vla,1,place,,,,False,False,False,1,2.415999915683642e-06,,,72,
68018,vla,2,place,,,,False,False,False,2,8.330007403856143e-07,,,72,
68018,vla,3,place,,,,False,False,False,3,8.330007403856143e-07,,,72,
68018,vla,4,place,,,,False,False,False,4,7.500002539018169e-07,,,72,
68018,vla,5,place,,,,False,False,False,5,1.0000003385357559e-06,,,72,
68018,vla,6,place,,,,False,False,False,6,8.749993867240846e-07,,,72,
68018,vla,7,place,,,,False,False,False,7,7.500002539018169e-07,,,72,
68018,vla,8,place,,,,False,False,False,8,6.250002115848474e-07,,,72,
68018,vla,9,place,,,,False,False,False,9,7.920007192296907e-07,,,72,
68018,vla,10,place,,,,False,False,False,10,7.910002750577405e-07,,,72,
68018,rule,1,place,,,,False,False,False,1,1.041999894368928e-06,,,72,
68018,rule,2,place,,,,False,False,False,2,1.45800004247576e-06,,,72,
68018,rule,3,place,,,,False,False,False,3,1.2919999790028669e-06,,,72,
68018,rule,4,place,,,,False,False,False,4,1.0000003385357559e-06,,,72,
68018,rule,5,place,,,,False,False,False,5,1.2090004020137712e-06,,,72,
68018,rule,6,place,,,,False,False,False,6,9.57999873207882e-07,,,72,
68018,rule,7,place,,,,False,False,False,7,9.169998520519584e-07,,,72,
68018,rule,8,place,,,,False,False,False,8,8.340002750628628e-07,,,72,
68018,rule,9,place,,,,False,False,False,9,1.041999894368928e-06,,,72,
68018,rule,10,place,,,,False,False,False,10,9.99999429041054e-07,,,72,
68018,width_rule,1,place,,,,False,False,False,1,2.0830002540606074e-06,,,72,
68018,width_rule,2,place,,,,False,False,False,2,1.959000655915588e-06,,,72,
68018,width_rule,3,place,,,,False,False,False,3,1.3749995559919626e-06,,,72,
68018,width_rule,4,place,,,,False,False,False,4,1.6670001059537753e-06,,,72,
68018,width_rule,5,place,,,,False,False,False,5,1.6249996406259015e-06,,,72,
68018,width_rule,6,place,,,,False,False,False,6,1.6249996406259015e-06,,,72,
68018,width_rule,7,place,,,,False,False,False,7,1.6249996406259015e-06,,,72,
68018,width_rule,8,place,,,,False,False,False,8,2.208000296377577e-06,,,72,
68018,width_rule,9,bank,,,,False,False,False,8,1.99999976757681e-06,,,0,
68018,extratrees,1,place,0.0,0.0,0.5,False,False,False,1,0.1517171249997773,,,72,
68018,extratrees,2,place,0.0,0.0,0.5,False,False,False,2,0.14683712500027468,,,72,
68018,extratrees,3,place,0.0,0.0,0.5,False,False,False,3,0.12878141700002743,,,72,
68018,extratrees,4,place,0.0023231414868105514,0.0023231414868105514,0.5,False,False,False,4,0.1308182080001643,,,72,
68018,extratrees,5,place,0.006403510392064413,0.0045927627285130114,0.5,False,False,False,5,0.12314804200013896,,,72,
68018,extratrees,6,place,0.089198140841236,0.0018107476635514017,0.5,False,False,False,6,0.13600883399976738,,,72,
68018,extratrees,7,place,0.0017161204605845878,0.05386618317164241,0.5,False,False,False,7,0.12822629200036317,,,72,
68018,extratrees,8,place,0.009081742121890187,0.0035268681241359895,0.5,False,False,False,8,0.13406933399983245,,,72,
68018,extratrees,9,place,0.47033865845558365,0.026479552704375044,0.5,False,False,False,9,0.1480012500005614,,,72,
68018,extratrees,10,bank,0.8311900305741744,0.4621190649061811,0.5,False,False,False,9,0.1342749580007876,,,0,
68018,acwm,1,place,0.04706139819477232,,0.5,False,False,False,1,2.7613431680001668,1.579671542000142,bb4ba8b8-0fbf-40f8-bcb7-129185d54fa4,72,
68018,acwm,2,place,0.08011110028831023,,0.5,False,False,False,2,2.793710959999771,1.6108710299995437,e9294917-14fd-4665-8a8e-9a3e850189de,72,
68018,acwm,3,place,0.05355575773790806,,0.5,False,False,False,3,2.9731196679995264,1.6488594290003675,5be2a33e-7b19-4093-80d7-c368a56662e8,72,
68018,acwm,4,place,0.12803393603307484,,0.5,False,False,False,4,2.9969958350002344,1.7156673439994847,25e6bc78-c7d7-4277-a019-ccc1fb4528a7,72,
68018,acwm,5,place,0.13589495276533395,,0.5,False,False,False,5,2.8747039179997955,1.6910990400001538,d04c5835-914d-421c-93c4-d92c7806f4ed,72,
68018,acwm,6,place,0.06991058630473229,,0.5,False,False,False,6,2.887781125999936,1.7163285609995,2d06dd5d-a30b-4971-9453-966be39c59fe,72,
68018,acwm,7,place,0.08023974165679416,,0.5,False,False,False,7,2.7568862090001858,1.7117602389998865,f454741b-34d8-4bf7-97f1-88273497f80c,72,
68018,acwm,8,place,0.2225803763601264,,0.5,False,False,False,8,2.8438152090002404,1.7120226189999812,a8d1c1d7-980d-4b5c-a4ff-ec4fd212a60a,72,
68018,acwm,9,place,0.05029789500003938,,0.5,False,False,False,9,2.831312250999872,1.6551961349996418,da801d60-7861-4378-95a8-dca45c10526c,72,
68018,acwm,10,place,0.30755035193233554,,0.5,False,False,False,10,2.928481918000216,1.5273874040003648,b0b79fd7-ff9d-4144-a1e7-8bfe428201dc,72,
68019,vla,1,place,,,,False,False,False,1,7.500002539018169e-07,,,72,
68019,vla,2,place,,,,False,False,False,2,7.500002539018169e-07,,,72,
68019,vla,3,place,,,,False,False,False,3,6.670006769127212e-07,,,72,
68019,vla,4,place,,,,False,False,False,4,7.91999809734989e-07,,,72,
68019,vla,5,place,,,,False,False,False,5,7.079997885739431e-07,,,72,
68019,vla,6,place,,,,False,False,False,6,8.750002962187864e-07,,,72,
68019,vla,7,place,,,,True,True,True,0,8.329998308909126e-07,,,72,
68019,rule,1,place,,,,False,False,False,1,1.0000003385357559e-06,,,72,
68019,rule,2,place,,,,False,False,False,2,1.166000402008649e-06,,,72,
68019,rule,3,place,,,,False,False,False,3,9.580007827025838e-07,,,72,
68019,rule,4,place,,,,False,False,False,4,9.589994078851305e-07,,,72,
68019,rule,5,place,,,,False,False,False,5,9.99999429041054e-07,,,72,
68019,rule,6,place,,,,False,False,False,6,1.041999894368928e-06,,,72,
68019,rule,7,place,,,,True,True,True,0,1.0410003596916795e-06,,,72,
68019,width_rule,1,place,,,,False,False,False,1,2.499999936844688e-06,,,72,
68019,width_rule,2,place,,,,False,False,False,2,1.749999682942871e-06,,,72,
68019,width_rule,3,place,,,,False,False,False,3,1.5420000636368059e-06,,,72,
68019,width_rule,4,place,,,,False,False,False,4,1.5000005078036338e-06,,,72,
68019,width_rule,5,place,,,,False,False,False,5,1.6249996406259015e-06,,,72,
68019,width_rule,6,place,,,,False,False,False,6,1.6249996406259015e-06,,,72,
68019,width_rule,7,bank,,,,True,True,False,6,2.042000232904684e-06,,,0,
68019,extratrees,1,place,0.0,0.0,0.5,False,False,False,1,0.15329879199998686,,,72,
68019,extratrees,2,place,0.0,0.0,0.5,False,False,False,2,0.14394966700001532,,,72,
68019,extratrees,3,place,0.0,0.0,0.5,False,False,False,3,0.14331645900074363,,,72,
68019,extratrees,4,place,0.0,0.0,0.5,False,False,False,4,0.12291929200000595,,,72,
68019,extratrees,5,place,0.0,0.0,0.5,False,False,False,5,0.13979329199992208,,,72,
68019,extratrees,6,place,0.1275363487256821,0.0,0.5,False,False,False,6,0.12834633300008136,,,72,
68019,extratrees,7,bank,0.9571044356572813,0.13199450971884866,0.5,True,True,False,6,0.13863366700024926,,,0,
68019,acwm,1,place,0.05290974583284423,,0.5,False,False,False,1,2.9220637099997475,1.7259967270001653,cda2dd76-acaf-451b-923a-4e91933679b1,72,
68019,acwm,2,place,0.031728039054296844,,0.5,False,False,False,2,2.8607050849996085,1.7226861950002785,1d677bdf-0068-4e28-9379-ee9fb0dac875,72,
68019,acwm,3,place,0.11356913342078094,,0.5,False,False,False,3,2.810763042999497,1.6355593769994812,c513b38e-45a4-4578-ab65-b18261c335c4,72,
68019,acwm,4,place,0.09483075173593927,,0.5,False,False,False,4,2.9100620850003907,1.716018055000859,c6e61d4a-2ff2-45c9-8321-896276d87ea5,72,
68019,acwm,5,bank,0.9400591718056374,,0.5,False,False,False,4,2.865016334999382,1.7095240649996413,8a3db7cf-5eab-4e84-b378-c5c4092dad36,0,
68020,vla,1,place,,,,False,False,False,1,8.329998308909126e-07,,,72,
68020,vla,2,place,,,,False,False,False,2,1.041999894368928e-06,,,72,
68020,vla,3,place,,,,False,False,False,3,9.169998520519584e-07,,,72,
68020,vla,4,place,,,,False,False,False,4,7.500002539018169e-07,,,72,
68020,vla,5,place,,,,False,False,False,5,8.750002962187864e-07,,,72,
68020,vla,6,place,,,,False,False,False,6,8.750002962187864e-07,,,72,
68020,vla,7,place,,,,False,False,False,7,1.5410005289595574e-06,,,72,
68020,vla,8,place,,,,False,False,False,8,6.66000232740771e-07,,,72,
68020,vla,9,place,,,,False,False,False,9,9.580007827025838e-07,,,72,
68020,vla,10,place,,,,True,True,True,0,6.250002115848474e-07,,,72,
68020,rule,1,place,,,,False,False,False,1,1.1669999366858974e-06,,,72,
68020,rule,2,place,,,,False,False,False,2,1.249999513674993e-06,,,72,
68020,rule,3,place,,,,False,False,False,3,9.99999429041054e-07,,,72,
68020,rule,4,place,,,,False,False,False,4,9.169998520519584e-07,,,72,
68020,rule,5,place,,,,False,False,False,5,9.159994078800082e-07,,,72,
68020,rule,6,place,,,,False,False,False,6,1.041999894368928e-06,,,72,
68020,rule,7,place,,,,False,False,False,7,1.0000003385357559e-06,,,72,
68020,rule,8,place,,,,False,False,False,8,1.207999957841821e-06,,,72,
68020,rule,9,place,,,,False,False,False,9,8.329998308909126e-07,,,72,
68020,rule,10,bank,,,,True,True,False,9,1.0410003596916795e-06,,,0,
68020,width_rule,1,place,,,,False,False,False,1,1.6249996406259015e-06,,,72,
68020,width_rule,2,place,,,,False,False,False,2,1.8330001694266684e-06,,,72,
68020,width_rule,3,place,,,,False,False,False,3,1.8329992599319667e-06,,,72,
68020,width_rule,4,place,,,,False,False,False,4,1.5409996194648556e-06,,,72,
68020,width_rule,5,place,,,,False,False,False,5,1.708000127109699e-06,,,72,
68020,width_rule,6,place,,,,False,False,False,6,1.4589995771530084e-06,,,72,
68020,width_rule,7,place,,,,False,False,False,7,1.5409996194648556e-06,,,72,
68020,width_rule,8,place,,,,False,False,False,8,1.7909997040987946e-06,,,72,
68020,width_rule,9,bank,,,,False,False,False,8,1.6670001059537753e-06,,,0,
68020,extratrees,1,place,0.0,0.0,0.5,False,False,False,1,0.12870183300037752,,,72,
68020,extratrees,2,place,0.0,0.0,0.5,False,False,False,2,0.14176141700045264,,,72,
68020,extratrees,3,place,0.0,0.0,0.5,False,False,False,3,0.1760096660000272,,,72,
68020,extratrees,4,place,0.0,0.0,0.5,False,False,False,4,0.16465291700023954,,,72,
68020,extratrees,5,place,0.0,0.0,0.5,False,False,False,5,0.18284816699997464,,,72,
68020,extratrees,6,place,0.02573396365786568,0.0,0.5,False,False,False,6,0.12742408299982344,,,72,
68020,extratrees,7,place,0.01601798334450238,0.029260831782001662,0.5,False,False,False,7,0.14929974999995466,,,72,
68020,extratrees,8,place,0.0,0.024883478367936362,0.5,False,False,False,8,0.13148712499969406,,,72,
68020,extratrees,9,place,0.464964585790941,0.007885280600793737,0.5,False,False,False,9,0.14064766699993925,,,72,
68020,extratrees,10,bank,0.8329235583618982,0.5586837461817179,0.5,True,True,False,9,0.13760716700016928,,,0,
